shopId,productId,productName,category,price,discount,stockAvailability,subCategory,quantity
25,258,Sherwani,clothing,27500.0,10,50,Men's Clothing,1 piece
25,259,Hoodie,clothing,1850.0,10,50,Men's Clothing,1 piece
25,2510,Sweater,clothing,1500.0,10,50,Men's Clothing,1 piece
25,2511,Jacket,clothing,4600.0,10,50,Men's Clothing,1 piece
25,2512,Innerwear,clothing,475.0,10,50,Men's Clothing,1 piece
25,2513,Socks,clothing,300.0,10,50,Men's Clothing,1 pair
25,2514,Cap,clothing,850.0,10,50,Men's Clothing,1 piece
25,2515,T-Shirt,clothing,1150.0,10,50,Women's Clothing,1 piece
25,2516,Shirt,clothing,1450.0,10,50,Women's Clothing,1 piece
25,2517,Jeans,clothing,2150.0,10,50,Women's Clothing,1 pair
25,2518,Leggings,clothing,900.0,10,50,Women's Clothing,1 pair
25,2519,Trousers,clothing,1550.0,10,50,Women's Clothing,1 pair
25,2520,Kurti,clothing,1750.0,10,50,Women's Clothing,1 piece
25,2521,Saree,clothing,25500.0,10,50,Women's Clothing,1 piece
25,2522,Lehenga,clothing,1250.0,10,50,Women's Clothing,1 set
25,2523,Salwar Suit,clothing,5400.0,10,50,Women's Clothing,1 set
25,2524,Hoodie,clothing,2150.0,10,50,Women's Clothing,1 piece
25,2525,Sweater,clothing,1750.0,10,50,Women's Clothing,1 piece
25,2526,Jacket,clothing,5750.0,10,50,Women's Clothing,1 piece
25,2527,Nightwear,clothing,2000.0,10,50,Women's Clothing,1 set
25,2528,Lingerie,clothing,2650.0,10,50,Women's Clothing,1 set
25,2529,Dupatta,clothing,1350.0,10,50,Women's Clothing,1 piece
25,2530,Scarf,clothing,1075.0,10,50,Women's Clothing,1 piece
25,2531,T-Shirt,clothing,700.0,10,50,Kid's Clothing,1 piece
25,2532,Shirt,clothing,900.0,10,50,Kid's Clothing,1 piece
25,2533,Jeans,clothing,1550.0,10,50,Kid's Clothing,1 pair
25,2534,Shorts,clothing,750.0,10,50,Kid's Clothing,1 pair
25,2535,Frock,clothing,2750.0,10,50,Kid's Clothing,1 piece
25,2536,Hoodie,clothing,1500.0,10,50,Kid's Clothing,1 piece
25,2537,Sweater,clothing,1200.0,10,50,Kid's Clothing,1 piece
25,2538,Jacket,clothing,3000.0,10,50,Kid's Clothing,1 piece
25,2539,School Uniform,clothing,3100.0,10,50,Kid's Clothing,1 set
25,2540,Socks,clothing,190.0,10,50,Kid's Clothing,1 pair
25,2541,Cap,clothing,675.0,10,50,Kid's Clothing,1 piece
25,2542,Belt,clothing,1625.0,10,50,Accessories,1 piece
25,2543,Watch,clothing,400.0,10,50,Accessories,1 piece
25,2544,Sunglasses,clothing,5200.0,10,50,Accessories,1 piece
25,2545,Wallet,clothing,2650.0,10,50,Accessories,1 piece
25,2546,Handbag,clothing,7900.0,10,50,Accessories,1 piece
25,2547,Backpack,clothing,4500.0,10,50,Accessories,1 piece
26,260,T-Shirt,clothing,875.0,10,50,Men's Clothing,1 piece
26,261,Shirt,clothing,1450.0,10,50,Men's Clothing,1 piece
26,262,Jeans,clothing,1900.0,10,50,Men's Clothing,1 pair
26,263,Trousers,clothing,1550.0,10,50,Men's Clothing,1 pair
26,264,Shorts,clothing,950.0,10,50,Men's Clothing,1 pair
26,265,Blazer,clothing,6000.0,10,50,Men's Clothing,1 piece
26,266,Suit,clothing,14000.0,10,50,Men's Clothing,1 set
26,267,Kurta,clothing,2300.0,10,50,Men's Clothing,1 piece
26,268,Sherwani,clothing,27500.0,10,50,Men's Clothing,1 piece
26,269,Hoodie,clothing,1850.0,10,50,Men's Clothing,1 piece
26,2610,Sweater,clothing,1500.0,10,50,Men's Clothing,1 piece
26,2611,Jacket,clothing,4600.0,10,50,Men's Clothing,1 piece
26,2612,Innerwear,clothing,475.0,10,50,Men's Clothing,1 piece
26,2613,Socks,clothing,300.0,10,50,Men's Clothing,1 pair
26,2614,Cap,clothing,850.0,10,50,Men's Clothing,1 piece
26,2615,T-Shirt,clothing,1150.0,10,50,Women's Clothing,1 piece
26,2616,Shirt,clothing,1450.0,10,50,Women's Clothing,1 piece
26,2617,Jeans,clothing,2150.0,10,50,Women's Clothing,1 pair
26,2618,Leggings,clothing,900.0,10,50,Women's Clothing,1 pair
26,2619,Trousers,clothing,1550.0,10,50,Women's Clothing,1 pair
26,2620,Kurti,clothing,1750.0,10,50,Women's Clothing,1 piece
26,2621,Saree,clothing,25500.0,10,50,Women's Clothing,1 piece
26,2622,Lehenga,clothing,1250.0,10,50,Women's Clothing,1 set
26,2623,Salwar Suit,clothing,5400.0,10,50,Women's Clothing,1 set
26,2624,Hoodie,clothing,2150.0,10,50,Women's Clothing,1 piece
26,2625,Sweater,clothing,1750.0,10,50,Women's Clothing,1 piece
26,2626,Jacket,clothing,5750.0,10,50,Women's Clothing,1 piece
26,2627,Nightwear,clothing,2000.0,10,50,Women's Clothing,1 set
26,2628,Lingerie,clothing,2650.0,10,50,Women's Clothing,1 set
26,2629,Dupatta,clothing,1350.0,10,50,Women's Clothing,1 piece
26,2630,Scarf,clothing,1075.0,10,50,Women's Clothing,1 piece
26,2631,T-Shirt,clothing,700.0,10,50,Kid's Clothing,1 piece
26,2632,Shirt,clothing,900.0,10,50,Kid's Clothing,1 piece
26,2633,Jeans,clothing,1550.0,10,50,Kid's Clothing,1 pair
26,2634,Shorts,clothing,750.0,10,50,Kid's Clothing,1 pair
26,2635,Frock,clothing,2750.0,10,50,Kid's Clothing,1 piece
26,2636,Hoodie,clothing,1500.0,10,50,Kid's Clothing,1 piece
26,2637,Sweater,clothing,1200.0,10,50,Kid's Clothing,1 piece
26,2638,Jacket,clothing,3000.0,10,50,Kid's Clothing,1 piece
26,2639,School Uniform,clothing,3100.0,10,50,Kid's Clothing,1 set
26,2640,Socks,clothing,190.0,10,50,Kid's Clothing,1 pair
26,2641,Cap,clothing,675.0,10,50,Kid's Clothing,1 piece
26,2642,Belt,clothing,1625.0,10,50,Accessories,1 piece
26,2643,Watch,clothing,400.0,10,50,Accessories,1 piece
26,2644,Sunglasses,clothing,5200.0,10,50,Accessories,1 piece
26,2645,Wallet,clothing,2650.0,10,50,Accessories,1 piece
26,2646,Handbag,clothing,7900.0,10,50,Accessories,1 piece
26,2647,Backpack,clothing,4500.0,10,50,Accessories,1 piece
27,270,T-Shirt,clothing,875.0,10,50,Men's Clothing,1 piece
27,271,Shirt,clothing,1450.0,10,50,Men's Clothing,1 piece
27,272,Jeans,clothing,1900.0,10,50,Men's Clothing,1 pair
27,273,Trousers,clothing,1550.0,10,50,Men's Clothing,1 pair
27,274,Shorts,clothing,950.0,10,50,Men's Clothing,1 pair
27,275,Blazer,clothing,6000.0,10,50,Men's Clothing,1 piece
27,276,Suit,clothing,14000.0,10,50,Men's Clothing,1 set
27,277,Kurta,clothing,2300.0,10,50,Men's Clothing,1 piece
27,278,Sherwani,clothing,27500.0,10,50,Men's Clothing,1 piece
27,279,Hoodie,clothing,1850.0,10,50,Men's Clothing,1 piece
27,2710,Sweater,clothing,1500.0,10,50,Men's Clothing,1 piece
27,2711,Jacket,clothing,4600.0,10,50,Men's Clothing,1 piece
27,2712,Innerwear,clothing,475.0,10,50,Men's Clothing,1 piece
27,2713,Socks,clothing,300.0,10,50,Men's Clothing,1 pair
27,2714,Cap,clothing,850.0,10,50,Men's Clothing,1 piece
27,2715,T-Shirt,clothing,1150.0,10,50,Women's Clothing,1 piece
27,2716,Shirt,clothing,1450.0,10,50,Women's Clothing,1 piece
27,2717,Jeans,clothing,2150.0,10,50,Women's Clothing,1 pair
27,2718,Leggings,clothing,900.0,10,50,Women's Clothing,1 pair
27,2719,Trousers,clothing,1550.0,10,50,Women's Clothing,1 pair
27,2720,Kurti,clothing,1750.0,10,50,Women's Clothing,1 piece
27,2721,Saree,clothing,25500.0,10,50,Women's Clothing,1 piece
27,2722,Lehenga,clothing,1250.0,10,50,Women's Clothing,1 set
27,2723,Salwar Suit,clothing,5400.0,10,50,Women's Clothing,1 set
27,2724,Hoodie,clothing,2150.0,10,50,Women's Clothing,1 piece
27,2725,Sweater,clothing,1750.0,10,50,Women's Clothing,1 piece
27,2726,Jacket,clothing,5750.0,10,50,Women's Clothing,1 piece
27,2727,Nightwear,clothing,2000.0,10,50,Women's Clothing,1 set
27,2728,Lingerie,clothing,2650.0,10,50,Women's Clothing,1 set
27,2729,Dupatta,clothing,1350.0,10,50,Women's Clothing,1 piece
27,2730,Scarf,clothing,1075.0,10,50,Women's Clothing,1 piece
27,2731,T-Shirt,clothing,700.0,10,50,Kid's Clothing,1 piece
27,2732,Shirt,clothing,900.0,10,50,Kid's Clothing,1 piece
27,2733,Jeans,clothing,1550.0,10,50,Kid's Clothing,1 pair
27,2734,Shorts,clothing,750.0,10,50,Kid's Clothing,1 pair
27,2735,Frock,clothing,2750.0,10,50,Kid's Clothing,1 piece
27,2736,Hoodie,clothing,1500.0,10,50,Kid's Clothing,1 piece
27,2737,Sweater,clothing,1200.0,10,50,Kid's Clothing,1 piece
27,2738,Jacket,clothing,3000.0,10,50,Kid's Clothing,1 piece
27,2739,School Uniform,clothing,3100.0,10,50,Kid's Clothing,1 set
27,2740,Socks,clothing,190.0,10,50,Kid's Clothing,1 pair
27,2741,Cap,clothing,675.0,10,50,Kid's Clothing,1 piece
27,2742,Belt,clothing,1625.0,10,50,Accessories,1 piece
27,2743,Watch,clothing,400.0,10,50,Accessories,1 piece
27,2744,Sunglasses,clothing,5200.0,10,50,Accessories,1 piece
27,2745,Wallet,clothing,2650.0,10,50,Accessories,1 piece
27,2746,Handbag,clothing,7900.0,10,50,Accessories,1 piece
27,2747,Backpack,clothing,4500.0,10,50,Accessories,1 piece
28,280,T-Shirt,clothing,875.0,10,50,Men's Clothing,1 piece
28,281,Shirt,clothing,1450.0,10,50,Men's Clothing,1 piece
28,282,Jeans,clothing,1900.0,10,50,Men's Clothing,1 pair
28,283,Trousers,clothing,1550.0,10,50,Men's Clothing,1 pair
28,284,Shorts,clothing,950.0,10,50,Men's Clothing,1 pair
28,285,Blazer,clothing,6000.0,10,50,Men's Clothing,1 piece
28,286,Suit,clothing,14000.0,10,50,Men's Clothing,1 set
28,287,Kurta,clothing,2300.0,10,50,Men's Clothing,1 piece
28,288,Sherwani,clothing,27500.0,10,50,Men's Clothing,1 piece
28,289,Hoodie,clothing,1850.0,10,50,Men's Clothing,1 piece
28,2810,Sweater,clothing,1500.0,10,50,Men's Clothing,1 piece
28,2811,Jacket,clothing,4600.0,10,50,Men's Clothing,1 piece
28,2812,Innerwear,clothing,475.0,10,50,Men's Clothing,1 piece
28,2813,Socks,clothing,300.0,10,50,Men's Clothing,1 pair
28,2814,Cap,clothing,850.0,10,50,Men's Clothing,1 piece
28,2815,T-Shirt,clothing,1150.0,10,50,Women's Clothing,1 piece
28,2816,Shirt,clothing,1450.0,10,50,Women's Clothing,1 piece
28,2817,Jeans,clothing,2150.0,10,50,Women's Clothing,1 pair
28,2818,Leggings,clothing,900.0,10,50,Women's Clothing,1 pair
28,2819,Trousers,clothing,1550.0,10,50,Women's Clothing,1 pair
28,2820,Kurti,clothing,1750.0,10,50,Women's Clothing,1 piece
28,2821,Saree,clothing,25500.0,10,50,Women's Clothing,1 piece
28,2822,Lehenga,clothing,1250.0,10,50,Women's Clothing,1 set
28,2823,Salwar Suit,clothing,5400.0,10,50,Women's Clothing,1 set
28,2824,Hoodie,clothing,2150.0,10,50,Women's Clothing,1 piece
28,2825,Sweater,clothing,1750.0,10,50,Women's Clothing,1 piece
28,2826,Jacket,clothing,5750.0,10,50,Women's Clothing,1 piece
28,2827,Nightwear,clothing,2000.0,10,50,Women's Clothing,1 set
28,2828,Lingerie,clothing,2650.0,10,50,Women's Clothing,1 set
28,2829,Dupatta,clothing,1350.0,10,50,Women's Clothing,1 piece
28,2830,Scarf,clothing,1075.0,10,50,Women's Clothing,1 piece
28,2831,T-Shirt,clothing,700.0,10,50,Kid's Clothing,1 piece
28,2832,Shirt,clothing,900.0,10,50,Kid's Clothing,1 piece
28,2833,Jeans,clothing,1550.0,10,50,Kid's Clothing,1 pair
28,2834,Shorts,clothing,750.0,10,50,Kid's Clothing,1 pair
28,2835,Frock,clothing,2750.0,10,50,Kid's Clothing,1 piece
28,2836,Hoodie,clothing,1500.0,10,50,Kid's Clothing,1 piece
28,2837,Sweater,clothing,1200.0,10,50,Kid's Clothing,1 piece
28,2838,Jacket,clothing,3000.0,10,50,Kid's Clothing,1 piece
28,2839,School Uniform,clothing,3100.0,10,50,Kid's Clothing,1 set
28,2840,Socks,clothing,190.0,10,50,Kid's Clothing,1 pair
28,2841,Cap,clothing,675.0,10,50,Kid's Clothing,1 piece
28,2842,Belt,clothing,1625.0,10,50,Accessories,1 piece
28,2843,Watch,clothing,400.0,10,50,Accessories,1 piece
28,2844,Sunglasses,clothing,5200.0,10,50,Accessories,1 piece
28,2845,Wallet,clothing,2650.0,10,50,Accessories,1 piece
28,2846,Handbag,clothing,7900.0,10,50,Accessories,1 piece
28,2847,Backpack,clothing,4500.0,10,50,Accessories,1 piece
29,290,T-Shirt,clothing,875.0,10,44,Men's Clothing,1 piece
29,291,Shirt,clothing,1450.0,10,50,Men's Clothing,1 piece
29,292,Jeans,clothing,1900.0,10,49,Men's Clothing,1 pair
29,293,Trousers,clothing,1550.0,10,50,Men's Clothing,1 pair
29,294,Shorts,clothing,950.0,10,50,Men's Clothing,1 pair
29,295,Blazer,clothing,6000.0,10,50,Men's Clothing,1 piece
29,296,Suit,clothing,14000.0,10,50,Men's Clothing,1 set
29,297,Kurta,clothing,2300.0,10,50,Men's Clothing,1 piece
29,298,Sherwani,clothing,27500.0,10,50,Men's Clothing,1 piece
29,299,Hoodie,clothing,1850.0,10,49,Men's Clothing,1 piece
29,2910,Sweater,clothing,1500.0,10,50,Men's Clothing,1 piece
29,2911,Jacket,clothing,4600.0,10,50,Men's Clothing,1 piece
29,2912,Innerwear,clothing,475.0,10,50,Men's Clothing,1 piece
29,2913,Socks,clothing,300.0,10,50,Men's Clothing,1 pair
29,2914,Cap,clothing,850.0,10,50,Men's Clothing,1 piece
29,2915,T-Shirt,clothing,1150.0,10,44,Women's Clothing,1 piece
29,2916,Shirt,clothing,1450.0,10,50,Women's Clothing,1 piece
29,2917,Jeans,clothing,2150.0,10,49,Women's Clothing,1 pair
29,2918,Leggings,clothing,900.0,10,50,Women's Clothing,1 pair
29,2919,Trousers,clothing,1550.0,10,50,Women's Clothing,1 pair
29,2920,Kurti,clothing,1750.0,10,50,Women's Clothing,1 piece
29,2921,Saree,clothing,25500.0,10,50,Women's Clothing,1 piece
29,2922,Lehenga,clothing,1250.0,10,50,Women's Clothing,1 set
29,2923,Salwar Suit,clothing,5400.0,10,50,Women's Clothing,1 set
29,2924,Hoodie,clothing,2150.0,10,49,Women's Clothing,1 piece
29,2925,Sweater,clothing,1750.0,10,50,Women's Clothing,1 piece
29,2926,Jacket,clothing,5750.0,10,50,Women's Clothing,1 piece
29,2927,Nightwear,clothing,2000.0,10,50,Women's Clothing,1 set
29,2928,Lingerie,clothing,2650.0,10,50,Women's Clothing,1 set
29,2929,Dupatta,clothing,1350.0,10,50,Women's Clothing,1 piece
29,2930,Scarf,clothing,1075.0,10,50,Women's Clothing,1 piece
29,2931,T-Shirt,clothing,700.0,10,44,Kid's Clothing,1 piece
29,2932,Shirt,clothing,900.0,10,50,Kid's Clothing,1 piece
29,2933,Jeans,clothing,1550.0,10,49,Kid's Clothing,1 pair
29,2934,Shorts,clothing,750.0,10,50,Kid's Clothing,1 pair
29,2935,Frock,clothing,2750.0,10,50,Kid's Clothing,1 piece
29,2936,Hoodie,clothing,1500.0,10,49,Kid's Clothing,1 piece
29,2937,Sweater,clothing,1200.0,10,50,Kid's Clothing,1 piece
29,2938,Jacket,clothing,3000.0,10,50,Kid's Clothing,1 piece
29,2939,School Uniform,clothing,3100.0,10,50,Kid's Clothing,1 set
29,2940,Socks,clothing,190.0,10,50,Kid's Clothing,1 pair
29,2941,Cap,clothing,675.0,10,50,Kid's Clothing,1 piece
29,2942,Belt,clothing,1625.0,10,50,Accessories,1 piece
29,2943,Watch,clothing,400.0,10,50,Accessories,1 piece
29,2944,Sunglasses,clothing,5200.0,10,50,Accessories,1 piece
29,2945,Wallet,clothing,2650.0,10,50,Accessories,1 piece
29,2946,Handbag,clothing,7900.0,10,50,Accessories,1 piece
29,2947,Backpack,clothing,4500.0,10,50,Accessories,1 piece
30,300,T-Shirt,clothing,875.0,10,50,Men's Clothing,1 piece
30,301,Shirt,clothing,1450.0,10,50,Men's Clothing,1 piece
30,302,Jeans,clothing,1900.0,10,50,Men's Clothing,1 pair
30,303,Trousers,clothing,1550.0,10,50,Men's Clothing,1 pair
30,304,Shorts,clothing,950.0,10,50,Men's Clothing,1 pair
30,305,Blazer,clothing,6000.0,10,50,Men's Clothing,1 piece
30,306,Suit,clothing,14000.0,10,50,Men's Clothing,1 set
30,307,Kurta,clothing,2300.0,10,50,Men's Clothing,1 piece
30,308,Sherwani,clothing,27500.0,10,50,Men's Clothing,1 piece
30,309,Hoodie,clothing,1850.0,10,50,Men's Clothing,1 piece
30,3010,Sweater,clothing,1500.0,10,50,Men's Clothing,1 piece
30,3011,Jacket,clothing,4600.0,10,50,Men's Clothing,1 piece
30,3012,Innerwear,clothing,475.0,10,50,Men's Clothing,1 piece
30,3013,Socks,clothing,300.0,10,50,Men's Clothing,1 pair
30,3014,Cap,clothing,850.0,10,50,Men's Clothing,1 piece
30,3015,T-Shirt,clothing,1150.0,10,50,Women's Clothing,1 piece
30,3016,Shirt,clothing,1450.0,10,50,Women's Clothing,1 piece
30,3017,Jeans,clothing,2150.0,10,50,Women's Clothing,1 pair
30,3018,Leggings,clothing,900.0,10,50,Women's Clothing,1 pair
30,3019,Trousers,clothing,1550.0,10,50,Women's Clothing,1 pair
30,3020,Kurti,clothing,1750.0,10,50,Women's Clothing,1 piece
30,3021,Saree,clothing,25500.0,10,50,Women's Clothing,1 piece
30,3022,Lehenga,clothing,1250.0,10,50,Women's Clothing,1 set
30,3023,Salwar Suit,clothing,5400.0,10,50,Women's Clothing,1 set
30,3024,Hoodie,clothing,2150.0,10,50,Women's Clothing,1 piece
30,3025,Sweater,clothing,1750.0,10,50,Women's Clothing,1 piece
30,3026,Jacket,clothing,5750.0,10,50,Women's Clothing,1 piece
30,3027,Nightwear,clothing,2000.0,10,50,Women's Clothing,1 set
30,3028,Lingerie,clothing,2650.0,10,50,Women's Clothing,1 set
30,3029,Dupatta,clothing,1350.0,10,50,Women's Clothing,1 piece
30,3030,Scarf,clothing,1075.0,10,50,Women's Clothing,1 piece
30,3031,T-Shirt,clothing,700.0,10,50,Kid's Clothing,1 piece
30,3032,Shirt,clothing,900.0,10,50,Kid's Clothing,1 piece
30,3033,Jeans,clothing,1550.0,10,50,Kid's Clothing,1 pair
30,3034,Shorts,clothing,750.0,10,50,Kid's Clothing,1 pair
30,3035,Frock,clothing,2750.0,10,50,Kid's Clothing,1 piece
30,3036,Hoodie,clothing,1500.0,10,50,Kid's Clothing,1 piece
30,3037,Sweater,clothing,1200.0,10,50,Kid's Clothing,1 piece
30,3038,Jacket,clothing,3000.0,10,50,Kid's Clothing,1 piece
30,3039,School Uniform,clothing,3100.0,10,50,Kid's Clothing,1 set
30,3040,Socks,clothing,190.0,10,50,Kid's Clothing,1 pair
30,3041,Cap,clothing,675.0,10,50,Kid's Clothing,1 piece
30,3042,Belt,clothing,1625.0,10,50,Accessories,1 piece
30,3043,Watch,clothing,400.0,10,50,Accessories,1 piece
30,3044,Sunglasses,clothing,5200.0,10,50,Accessories,1 piece
30,3045,Wallet,clothing,2650.0,10,50,Accessories,1 piece
30,3046,Handbag,clothing,7900.0,10,50,Accessories,1 piece
30,3047,Backpack,clothing,4500.0,10,50,Accessories,1 piece
31,310,T-Shirt,clothing,875.0,10,50,Men's Clothing,1 piece
31,311,Shirt,clothing,1450.0,10,50,Men's Clothing,1 piece
31,312,Jeans,clothing,1900.0,10,50,Men's Clothing,1 pair
31,313,Trousers,clothing,1550.0,10,50,Men's Clothing,1 pair
31,314,Shorts,clothing,950.0,10,50,Men's Clothing,1 pair
31,315,Blazer,clothing,6000.0,10,50,Men's Clothing,1 piece
31,316,Suit,clothing,14000.0,10,50,Men's Clothing,1 set
31,317,Kurta,clothing,2300.0,10,50,Men's Clothing,1 piece
31,318,Sherwani,clothing,27500.0,10,50,Men's Clothing,1 piece
31,319,Hoodie,clothing,1850.0,10,50,Men's Clothing,1 piece
31,3110,Sweater,clothing,1500.0,10,50,Men's Clothing,1 piece
31,3111,Jacket,clothing,4600.0,10,50,Men's Clothing,1 piece
31,3112,Innerwear,clothing,475.0,10,50,Men's Clothing,1 piece
31,3113,Socks,clothing,300.0,10,50,Men's Clothing,1 pair
31,3114,Cap,clothing,850.0,10,50,Men's Clothing,1 piece
31,3115,T-Shirt,clothing,1150.0,10,50,Women's Clothing,1 piece
31,3116,Shirt,clothing,1450.0,10,50,Women's Clothing,1 piece
31,3117,Jeans,clothing,2150.0,10,50,Women's Clothing,1 pair
31,3118,Leggings,clothing,900.0,10,50,Women's Clothing,1 pair
31,3119,Trousers,clothing,1550.0,10,50,Women's Clothing,1 pair
31,3120,Kurti,clothing,1750.0,10,50,Women's Clothing,1 piece
31,3121,Saree,clothing,25500.0,10,50,Women's Clothing,1 piece
31,3122,Lehenga,clothing,1250.0,10,50,Women's Clothing,1 set
31,3123,Salwar Suit,clothing,5400.0,10,50,Women's Clothing,1 set
31,3124,Hoodie,clothing,2150.0,10,50,Women's Clothing,1 piece
31,3125,Sweater,clothing,1750.0,10,50,Women's Clothing,1 piece
31,3126,Jacket,clothing,5750.0,10,50,Women's Clothing,1 piece
31,3127,Nightwear,clothing,2000.0,10,50,Women's Clothing,1 set
31,3128,Lingerie,clothing,2650.0,10,50,Women's Clothing,1 set
31,3129,Dupatta,clothing,1350.0,10,50,Women's Clothing,1 piece
31,3130,Scarf,clothing,1075.0,10,50,Women's Clothing,1 piece
31,3131,T-Shirt,clothing,700.0,10,50,Kid's Clothing,1 piece
31,3132,Shirt,clothing,900.0,10,50,Kid's Clothing,1 piece
31,3133,Jeans,clothing,1550.0,10,50,Kid's Clothing,1 pair
31,3134,Shorts,clothing,750.0,10,50,Kid's Clothing,1 pair
31,3135,Frock,clothing,2750.0,10,50,Kid's Clothing,1 piece
31,3136,Hoodie,clothing,1500.0,10,50,Kid's Clothing,1 piece
31,3137,Sweater,clothing,1200.0,10,50,Kid's Clothing,1 piece
31,3138,Jacket,clothing,3000.0,10,50,Kid's Clothing,1 piece
31,3139,School Uniform,clothing,3100.0,10,50,Kid's Clothing,1 set
31,3140,Socks,clothing,190.0,10,50,Kid's Clothing,1 pair
31,3141,Cap,clothing,675.0,10,50,Kid's Clothing,1 piece
31,3142,Belt,clothing,1625.0,10,50,Accessories,1 piece
31,3143,Watch,clothing,400.0,10,50,Accessories,1 piece
31,3144,Sunglasses,clothing,5200.0,10,50,Accessories,1 piece
31,3145,Wallet,clothing,2650.0,10,50,Accessories,1 piece
31,3146,Handbag,clothing,7900.0,10,50,Accessories,1 piece
31,3147,Backpack,clothing,4500.0,10,50,Accessories,1 piece
32,320,T-Shirt,clothing,875.0,10,50,Men's Clothing,1 piece
32,321,Shirt,clothing,1450.0,10,50,Men's Clothing,1 piece
32,322,Jeans,clothing,1900.0,10,50,Men's Clothing,1 pair
32,323,Trousers,clothing,1550.0,10,50,Men's Clothing,1 pair
32,324,Shorts,clothing,950.0,10,50,Men's Clothing,1 pair
32,325,Blazer,clothing,6000.0,10,50,Men's Clothing,1 piece
32,326,Suit,clothing,14000.0,10,50,Men's Clothing,1 set
32,327,Kurta,clothing,2300.0,10,50,Men's Clothing,1 piece
32,328,Sherwani,clothing,27500.0,10,50,Men's Clothing,1 piece
32,329,Hoodie,clothing,1850.0,10,50,Men's Clothing,1 piece
32,3210,Sweater,clothing,1500.0,10,50,Men's Clothing,1 piece
32,3211,Jacket,clothing,4600.0,10,50,Men's Clothing,1 piece
32,3212,Innerwear,clothing,475.0,10,50,Men's Clothing,1 piece
32,3213,Socks,clothing,300.0,10,50,Men's Clothing,1 pair
32,3214,Cap,clothing,850.0,10,50,Men's Clothing,1 piece
32,3215,T-Shirt,clothing,1150.0,10,50,Women's Clothing,1 piece
32,3216,Shirt,clothing,1450.0,10,50,Women's Clothing,1 piece
32,3217,Jeans,clothing,2150.0,10,50,Women's Clothing,1 pair
32,3218,Leggings,clothing,900.0,10,50,Women's Clothing,1 pair
32,3219,Trousers,clothing,1550.0,10,50,Women's Clothing,1 pair
32,3220,Kurti,clothing,1750.0,10,50,Women's Clothing,1 piece
32,3221,Saree,clothing,25500.0,10,50,Women's Clothing,1 piece
32,3222,Lehenga,clothing,1250.0,10,50,Women's Clothing,1 set
32,3223,Salwar Suit,clothing,5400.0,10,50,Women's Clothing,1 set
32,3224,Hoodie,clothing,2150.0,10,50,Women's Clothing,1 piece
32,3225,Sweater,clothing,1750.0,10,50,Women's Clothing,1 piece
32,3226,Jacket,clothing,5750.0,10,50,Women's Clothing,1 piece
32,3227,Nightwear,clothing,2000.0,10,50,Women's Clothing,1 set
32,3228,Lingerie,clothing,2650.0,10,50,Women's Clothing,1 set
32,3229,Dupatta,clothing,1350.0,10,50,Women's Clothing,1 piece
32,3230,Scarf,clothing,1075.0,10,50,Women's Clothing,1 piece
32,3231,T-Shirt,clothing,700.0,10,50,Kid's Clothing,1 piece
32,3232,Shirt,clothing,900.0,10,50,Kid's Clothing,1 piece
32,3233,Jeans,clothing,1550.0,10,50,Kid's Clothing,1 pair
32,3234,Shorts,clothing,750.0,10,50,Kid's Clothing,1 pair
32,3235,Frock,clothing,2750.0,10,50,Kid's Clothing,1 piece
32,3236,Hoodie,clothing,1500.0,10,50,Kid's Clothing,1 piece
32,3237,Sweater,clothing,1200.0,10,50,Kid's Clothing,1 piece
32,3238,Jacket,clothing,3000.0,10,50,Kid's Clothing,1 piece
32,3239,School Uniform,clothing,3100.0,10,50,Kid's Clothing,1 set
32,3240,Socks,clothing,190.0,10,50,Kid's Clothing,1 pair
32,3241,Cap,clothing,675.0,10,50,Kid's Clothing,1 piece
32,3242,Belt,clothing,1625.0,10,50,Accessories,1 piece
32,3243,Watch,clothing,400.0,10,50,Accessories,1 piece
32,3244,Sunglasses,clothing,5200.0,10,50,Accessories,1 piece
32,3245,Wallet,clothing,2650.0,10,50,Accessories,1 piece
32,3246,Handbag,clothing,7900.0,10,50,Accessories,1 piece
32,3247,Backpack,clothing,4500.0,10,50,Accessories,1 piece
33,330,Smartphone,electronic,3000.0,10,50,Smartphones,1 piece
33,331,Feature Phone,electronic,3000.0,10,50,Smartphones,1 piece
33,332,Laptop,electronic,10000.0,10,50,Laptops,1 piece
33,333,Laptop Charger,electronic,4400.0,10,50,Laptops,1 piece
33,334,Laptop Bag,electronic,2750.0,10,50,Laptops,1 piece
33,335,LED TV,electronic,4000.0,10,50,TV,1 piece
33,336,Smart TV,electronic,7500.0,10,50,TV,1 piece
33,337,Set-Top Box,electronic,3000.0,10,50,TV,1 piece
33,338,DSLR Camera,electronic,12500.0,10,50,Cameras,1 piece
33,339,Mirrorless Camera,electronic,17500.0,10,50,Cameras,1 piece
33,3310,Action Camera,electronic,35000.0,10,50,Cameras,1 piece
33,3311,Tripod,electronic,7800.0,10,50,Cameras,1 piece
33,3312,Memory Card,electronic,2650.0,10,50,Cameras,1 piece
33,3313,Camera Lens,electronic,2500.0,10,50,Cameras,1 piece
33,3314,Refrigerator,electronic,4000.0,10,50,Home Appliances,1 piece
33,3315,Washing Machine,electronic,5000.0,10,50,Home Appliances,1 piece
33,3316,Air Conditioner (AC),electronic,10000.0,10,50,Home Appliances,1 piece
